filename,caption,predicted_caption,bert_P,bert_R,bert_F1,cider
000333.jpg,Sliced marbled meat with green paste and fresh salad.,"thinly sliced meat with arugula, cheese, and balsamic drizzle.",87.7757,89.0548,88.4107,38.8681
000334.jpg,"Couscous with curry sauce, sprouts, and fresh vegetables.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",88.0129,88.4684,88.2401,0.4069
000335.jpg,Creamy yellow soup with visible chunks in white bowl.,crispy fish and chips with coleslaw and sauce..,85.9086,85.4500,85.6787,0.2436
000336.jpg,"Seafood paella with mussels, squid, and lemon wedges.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",87.4995,88.0203,87.7591,0.3215
000337.jpg,"Roasted chicken, large pasta stew, and fresh bread.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.7759,88.2882,87.5255,0.3341
000338.jpg,Golden quesadilla wedges with a variety of dipping sauces.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",88.5443,88.3617,88.4529,78.7625
000339.jpg,"Assorted sushi, fried rice, and stir-fried chicken.","thinly sliced meat with arugula, cheese, and balsamic drizzle.",82.8225,86.0929,84.4261,0.2855
000340.jpg,Quinoa base topped with vibrant green leafy vegetables.,crispy fish and chips with coleslaw and sauce..,85.0700,85.9595,85.5125,0.2119
000341.jpg,Hearty red soup with cauliflower florets and zucchini chunks.,crispy fish and chips with coleslaw and sauce..,86.7934,84.8538,85.8126,0.5021
000342.jpg,"Cheeseburger with melted cheese, crispy fries, and lettuce.",crispy fried calamari with dipping sauce and dipping sauce..,85.3164,86.3756,85.8427,14.7462
000343.jpg,"Two large calzones, one with visible tomato sauce.",crispy fish and chips with coleslaw and lemon.,86.3698,87.5094,86.9359,0.2410
000344.jpg,"Fried rice with green beans, mushrooms, and spring rolls.",fresh oysters on ice with lemon and sauce..,86.1433,87.9076,87.0165,0.6180
000345.jpg,"Pasta, seared salmon, mixed vegetables, and a creamy soup.","thinly sliced meat with arugula, cheese, and balsamic drizzle.",85.6286,87.8170,86.7090,0.2608
000346.jpg,Fresh guacamole served in a stone molcajete bowl.,"grilled ribs, crispy fries, and a biscuit. fries..",85.4218,80.2357,82.7475,4.3147
000347.jpg,"Japanese breakfast: rice, miso soup, and egg omelet.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.4748,86.9728,86.7231,0.2945
000348.jpg,"Hearty stew with meat and potatoes, served with bread.",fresh oysters on ice with lemon and red sauces.,86.6685,88.7297,87.6870,1.0189
000349.jpg,Fresh green salads and cooked protein on white plates.,"thinly sliced meat, arugula, parmesan, capers, capers, and cheese.",83.7185,86.3167,84.9977,0.2106
000350.jpg,Elaborate spread with roasted meat and decorated savory cakes.,"thinly sliced meat with arugula, cheese, and balsamic drizzle.",85.4630,86.4333,85.9454,17.6777
000351.jpg,Hearty white bean soup with herbs and crusty bread.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",87.4233,87.5680,87.4956,0.3611
000352.jpg,"Grilled eggplant, zucchini, peppers, and sun-dried tomatoes.",fresh oysters on ice with lemon and lemon wedges..,83.4366,84.6932,84.0602,0.2600
000353.jpg,"Roasted turkey, green beans, and carrots on a table.",fresh oysters on ice with lemon and red sauces.,86.4351,87.9172,87.1698,10.2777
000354.jpg,"Sweet dates, golden flatbread, and sauces on plates.","grilled ribs, crispy fries, and a biscuit. bowl..",87.4569,88.7260,88.0868,0.2850
000355.jpg,"Grilled meat, roasted potatoes, and colorful side dishes.",rich chocolate mousse topped with whipped cream and chocolate drizzle.,84.0799,87.4998,85.7558,0.3430
000356.jpg,Fresh fruit tarts with assorted colorful toppings.,"thinly sliced meat, arugula, capers, cheese, and balsamic drizzle.",84.5567,85.6673,85.1084,0.0000
000357.jpg,Warm tea and a small pastry on wooden table.,"grilled steak, golden fries, and ketchup. fries.",87.6381,87.0131,87.3245,0.2912
000358.jpg,Golden omelette with fresh sliced cucumber salad.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.5189,85.5511,86.0323,0.0000
000359.jpg,Burgers and fries served on metal trays.,crispy fish and chips with coleslaw and lemon.,86.1299,88.2951,87.1991,0.4137
000360.jpg,"Colorful salad with pomegranate, avocado, citrus, and beans.",crispy fried calamari with dipping sauce and dipping sauce..,83.9352,84.9494,84.4392,0.5138
000361.jpg,"Fried eggs with bright yellow, runny yolks.","sweet cannoli with cream, chocolate chips, and powdered sugar.",86.4668,83.6936,85.0576,0.1925
000362.jpg,A bowl of ice cream with cream puffs and chocolate.,fresh oysters on ice with lemon and red sauce..,86.5025,86.0724,86.2869,27.1108
000363.jpg,"Whole baked fish with tomatoes, olives, and lemon.",fresh oysters on ice with lemon and dipping sauces.,88.7443,89.9338,89.3351,0.6652
000364.jpg,"Full breakfast plate with eggs, bacon, beans, potatoes, toast.","grilled ribs, crispy fries, and a fresh salad. platter.",87.9876,88.4840,88.2351,0.0000
000365.jpg,Fresh green salad with tortellini pasta.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",85.4764,85.9341,85.7046,0.0000
000366.jpg,"Dessert with sweet white and caramel drizzle, strawberry garnish.",sweet cannoli with chocolate chips and powdered sugar. fries.,87.5136,84.7529,86.1111,30.9654
000367.jpg,"Grilling chicken, zucchini, bell peppers; raw marinated meat.","thinly sliced meat with arugula, cheese, and balsamic drizzle.",85.7862,86.7090,86.2451,0.0000
000368.jpg,"Assorted sushi, salads, and drinks in takeout containers.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.8390,88.8463,87.8312,0.3035
000369.jpg,Powdered sugar-dusted pastries beside a cup of iced coffee.,sweet cannoli with chocolate chips and powdered sugar. fries.,87.7161,85.1890,86.4341,0.0000
000370.jpg,"Sandwiches, salads, chicken wings, and beverages on picnic table.","thinly sliced meat with arugula, cheese, and balsamic drizzle.",82.9770,86.4329,84.6697,0.2356
000371.jpg,"Traditional Japanese meal set with rice, soup, and sides.","grilled ribs, crispy fries, and a fresh salad. platter.",87.4883,88.3369,87.9106,0.2799
000372.jpg,Three fried eggs in oil with seasoning.,"sweet cannoli with cream, powdered sugar, powdered sugar.",85.7579,87.4170,86.5795,0.2319
000373.jpg,"Meat, potatoes, and vibrant peppers in golden sunlight.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.1640,89.3938,87.7492,17.2849
000374.jpg,Green rice with bright orange shredded carrots.,crispy fried calamari with dipping sauce and dipping sauce..,83.8153,87.7276,85.7268,0.1982
000375.jpg,"Plates of stir-fry, crispy chips, and scrambled egg.",rich chocolate mousse in a white bowl. bowl.,86.3625,85.6236,85.9915,0.0000
000376.jpg,"Noodles, meatballs, green beans, and shredded cheese.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",88.3441,89.5358,88.9359,0.3304
000377.jpg,Chocolate drip cake with piped frosting and candy.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.3257,85.1487,85.7331,0.3079
000378.jpg,"Fish fillets, steamed vegetables, and decorative breadstick.","grilled ribs, crispy fries, and a fresh salad. platter.",87.7030,86.8992,87.2992,0.2725
000379.jpg,"Fluffy scrambled eggs and warm folded flatbreads, ready for breakfast.",crispy fried calamari with dipping sauce and dipping sauce.,84.6837,86.9222,85.7884,0.2708
000380.jpg,"Savory fried rice with meat, cabbage, topped with egg.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",88.2422,89.1986,88.7178,11.7232
000381.jpg,Golden flatbreads and creamy scrambled eggs on a simple tray.,crispy fried calamari with dipping sauce and dipping sauce.,84.0249,87.2844,85.6236,0.3574
000382.jpg,Juicy cheeseburger with fresh toppings and a side of beans.,"sweet cannoli with cream, chocolate chips, and powdered sugar.",87.8389,86.9317,87.3830,0.5200
000383.jpg,"Fresh fruit salad with grapes, peaches and small pastries.","thinly sliced meat with arugula, cheese, and balsamic drizzle.",85.0402,85.9814,85.5082,0.4498
000384.jpg,A lavish spread of various savory and sweet dishes.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",85.8890,87.1850,86.5321,0.3354
000385.jpg,"Assorted pizza slices with tomato, zucchini, and cheese toppings.","thinly sliced meat with arugula, cheese, and balsamic drizzle.",87.6535,88.5863,88.1174,0.5204
000386.jpg,Fruit and chocolate skewer drizzled with rich chocolate sauce.,"grilled ribs, crispy fries, and a side of green salad.",86.1494,83.6617,84.8873,0.3286
000387.jpg,"A feast of rice, meat, and fresh salads.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",87.4923,90.7564,89.0944,0.3671
000388.jpg,White frosted cake slice with raspberry filling and sprinkles.,"grilled ribs, crispy fries, and a side of green salad.",85.1789,84.2685,84.7213,0.3091
000389.jpg,"Seafood plate with shrimp, fish, broccoli, and potatoes.","thinly sliced meat with arugula, cheese, and balsamic drizzle.",84.8696,88.5171,86.6550,0.4863
000390.jpg,"Abundant spread of roasted meat, salads, and grilled dishes.",fresh oysters on ice with lemon and sauce..,84.1992,85.8055,84.9947,0.3354
000391.jpg,"Toasted sandwich with melted cheese, ham, egg, and fries.",crispy fish and chips with coleslaw and sauce..,85.6169,86.6654,86.1380,0.6256
000392.jpg,"Freshly chopped vegetables, corn, and ingredients on a counter.","thinly sliced meat with arugula, cheese, and balsamic drizzle.",83.1641,87.0490,85.0622,0.2571
000393.jpg,"Plate of potato wedges, lentils, carrots, and mixed greens.","grilled ribs, crispy fries, coleslaw, and a side of salsa.",87.8384,87.7124,87.7754,8.6092
000394.jpg,"Whole fish baked with potatoes, carrots, and colorful peppers.","glazed ribs, crispy fries, and fresh coleslaw.",86.9968,87.6274,87.3110,0.3367
000395.jpg,"Hearty stew, fresh salads with eggs, and green olives.",fresh oysters on ice with lemon and red sauces.,87.5550,87.8485,87.7015,9.1656
000396.jpg,"Breaded fish fillet with pasta, broccoli, and a lemon.",crispy fish and chips with coleslaw and sauce..,87.7787,88.8236,88.2981,18.3556
000397.jpg,Salmon fillet with potato balls and a side salad.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",87.2074,89.2054,88.1951,0.3748
000398.jpg,Three perfectly fried eggs on a white plate.,"grilled steak, crispy fries, and a fresh salad. bowl.",88.8551,89.2483,89.0513,5.5256
000399.jpg,Small round pastries cooking on a griddle.,"grilled ribs, crispy fries, and ketchup on a plate.",87.0611,88.9412,87.9911,22.3771
000400.jpg,Stuffed zucchini boat with savory meat and vegetables.,crispy fish and chips with coleslaw and sauce..,85.3857,85.0934,85.2393,0.5671
000401.jpg,"Shrimp, grains, and colorful mixed vegetables on a plate.",crispy fish and chips with coleslaw and sauce..,84.9623,87.6767,86.2982,0.3551
000402.jpg,Assorted cheese board with fruit and two wine glasses.,"grilled ribs, crispy fries, coleslaw, and a side of salsa.",85.7763,86.3161,86.0453,0.2736
000403.jpg,"Grilled wrap, toasted burger, and crispy golden fries.",crispy fish and chips with coleslaw and sauce..,87.1271,88.7643,87.9381,14.9214
000404.jpg,"Foamy latte, crispy fried onions, and a blurry waffle.",rich chocolate cake slice with whipped cream and chocolate drizzle.,84.3508,84.5004,84.4255,0.2866
000405.jpg,"Cereal, toast, muffins, coffee, and juice on a tray.",crispy fried calamari with dipping sauce and dipping sauce..,82.4606,84.7716,83.6001,0.2722
000406.jpg,"Fruit salad with strawberries, grapes, melon, and bananas.","assorted cheeses, crackers, dried fruit, and fresh fruit cup.",87.6945,89.5135,88.5947,0.2595
000407.jpg,"Steamed broccoli, purple rice, and turmeric tofu stew.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.8762,88.2059,87.5360,0.2920
000408.jpg,Sizzling plate with stir-fried dish and various sauces.,fresh oysters on ice with lemon and red sauces.,87.4791,87.0959,87.2871,34.9080
000409.jpg,"Couscous with meat, chickpeas, and mixed root vegetables.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",87.3235,87.6480,87.4854,0.3314
000410.jpg,"Creamy macaroni with peas, grated cheese, and fresh herbs.",crispy fish and chips with coleslaw and sauce..,87.9099,86.5890,87.2445,0.5853
000411.jpg,"Chicken with roasted vegetables, mashed potatoes, and sauce.",crispy fish and chips with coleslaw and sauce..,87.4925,90.3869,88.9162,0.6955
000412.jpg,"Grilled skewers on banana leaf, some slightly charred.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.0458,85.5591,85.8018,0.0000
000413.jpg,"Seafood with colorful peppers, avocado, and yellow sauce.","crispy fried fish, golden fries, coleslaw, and dipping sauce.",88.9742,90.2785,89.6216,14.4271
000414.jpg,A table laden with multiple dishes and various foods.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",85.0852,85.3617,85.2233,0.2870
000415.jpg,"Hearty breakfast with omelet, pancakes, and fruit sauce.","thinly sliced red meat, capers, parmesan, parmesan, parmesan, and cheese.. toast.",82.3760,85.8311,84.0681,0.1478
000416.jpg,Colorful macarons neatly arranged in display trays.,"sweet cannoli filled with cream, powdered sugar..",87.0100,85.6730,86.3363,0.0000
000417.jpg,"Leftover pizza slices, coffee cups, water bottle.","grilled ribs, crispy fries, coleslaw, and a side of salsa.",85.7738,86.2217,85.9972,0.0000
000418.jpg,"Plates with potatoes, meat, and beet salad.","thinly sliced meat with arugula, cheese, and balsamic drizzle.",86.1521,90.4376,88.2428,0.5247
000419.jpg,"Roasted turkey, fresh salad, and bread rolls.",fresh oysters on ice with lemon and sauce..,85.1791,87.3133,86.2330,8.7937
000420.jpg,Hearty brown soup with noodles and lentils.,crispy fish and chips with coleslaw and sauce..,87.0845,89.2941,88.1755,0.6944
000421.jpg,"Picnic spread: burgers, wraps, fruit skewers, and chips.",crispy fish and chips with coleslaw and dipping sauce.,86.1702,88.3441,87.2436,0.3062
000422.jpg,Grilled chicken drumsticks and thighs cooking on a griddle.,sweet cannoli with chocolate chips and chocolate chips..,84.5876,85.6209,85.1011,0.3011
000423.jpg,"Large saucy burrito with vegetables, served with guacamole.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.7289,86.4154,86.5719,0.0000
000424.jpg,"Melted, bubbly cheese topping a rich, brown soup.","sweet cannoli with cream, powdered sugar, and pistachio garnish. fries.",85.1514,84.0594,84.6018,0.0000
000425.jpg,Sliced cooked meat with a savory sauce on a plate.,golden fried fish and chips with coleslaw. fries.,87.8322,87.4274,87.6293,0.2622
000426.jpg,"Golden pancakes with butter, sliced bananas, and coffee.","grilled ribs, crispy fries, coleslaw, and a side of salsa.",86.5595,88.5244,87.5309,0.2985
000427.jpg,"Steamed potatoes with herbs, tomato, and green pepper.","grilled ribs, crispy fries, and a side of green salad.",88.7387,88.2923,88.5149,9.7971
000428.jpg,"Gnocchi with tomato sauce, salad, bread, and soup.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",87.8161,89.0243,88.4161,0.3671
000429.jpg,Guacamole with shredded vegetables and fresh lime wedges.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.3907,85.0374,85.7087,0.3622
000430.jpg,"Chicken skewers, sausages, cheese slices, and potatoes.",crispy fish and chips with coleslaw and lemon..,84.6254,87.4124,85.9963,0.3517
000431.jpg,Fried fish and fries on a white plate.,fresh oysters on ice with lemon and lemon wedge..,83.4594,87.7861,85.5681,11.8736
000432.jpg,"Sushi rolls with rice, sesame seeds, vegetables, and wasabi.",crispy fish and chips with coleslaw and lemon.,87.6279,88.3919,88.0082,0.6096
000433.jpg,Pink macaron with raspberry and elegant red petal garnish.,"sweet cannoli with cream, powdered sugar, powdered sugar.",87.7488,85.7559,86.7409,0.1763
000434.jpg,Table spread with various Asian dishes and drinks.,"grilled ribs, crispy fries, coleslaw, and a biscuit. bowl.",85.6307,87.2040,86.4102,0.2701
000435.jpg,Spaghetti noodles generously covered with rich red sauce.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.5720,87.4642,87.0158,0.0000
000436.jpg,"Rice with meat, julienned vegetables, bread, and banana.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",87.2601,87.9897,87.6234,0.3374
000437.jpg,Fresh submarine sandwich with vegetables and a drink.,fresh oysters on ice with lemon and sauce..,86.9080,89.9289,88.3926,0.6800
000438.jpg,Grilled fish fillet served with diced tomatoes and lemon.,crispy fish and chips with coleslaw and lemon.,89.7522,91.3050,90.5220,80.1668
000439.jpg,Two hot dogs with generous sauerkraut in buns.,crispy fish and chips with coleslaw and lemon.,87.4443,86.5084,86.9738,0.2294
000440.jpg,Salmon and rice porridge with fresh herbs.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.2596,87.5467,86.8984,0.4018
000441.jpg,A spread of Asian dishes including fish and greens.,fresh oysters on ice with lemon and sauces. fries.,85.7834,85.8732,85.8283,0.3856
000442.jpg,"Breakfast: egg, hash browns, kiwi, oranges, and coffee.",crispy fish and chips with coleslaw and dipping sauce.,85.3297,86.5240,85.9227,0.3153
000443.jpg,Steaming clay pot with green bean and tomato stew.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",85.4049,86.1399,85.7708,0.3035
000444.jpg,Vibrant platter of assorted fresh fruits.,"thinly sliced meat carpaccio with arugula, cheese, and parmesan..",81.5933,84.9504,83.2380,0.0000
000445.jpg,Spaghetti with clams on a white plate.,"grilled ribs, crispy fries, and a side of green salad.",86.3874,88.7323,87.5442,5.5737
000446.jpg,"Boiled egg, radish, and assorted fried items.",crispy fish and chips with coleslaw and lemon.,86.1181,88.3466,87.2181,0.3739
000447.jpg,Powdered sugar dusted cannoli with creamy filling.,"sweet cannoli filled with cream, powdered sugar. bowl.",91.8977,88.6219,90.2301,38.5355
000448.jpg,"Sandwich with fried egg, cheese, and french fries.",crispy fish and chips with coleslaw and sauce..,86.7272,89.4448,88.0650,0.6876
000449.jpg,Crisp green lettuce salad with creamy dressing.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",88.8827,89.3746,89.1280,0.0000
000450.jpg,"Golden waffle with whipped cream, strawberries, and blueberries.",rich chocolate cake with whipped cream and chocolate drizzle. bowl..,87.3931,89.8238,88.5918,47.6432
000451.jpg,"Golden waffle with powdered sugar, bacon, and fluffy eggs.",crispy fish and chips with coleslaw and sauce..,85.3760,87.3284,86.3412,0.5385
000452.jpg,Glazed fish fillet with white purée on a brown plate.,"sweet cannoli with cream, chocolate chips, and powdered sugar.",85.8749,84.3632,85.1123,0.2254
000453.jpg,"Escargots in a black pan with green sauce, bread.","grilled ribs, crispy fries, and a fresh salad. platter.",86.2401,85.1172,85.6750,4.4678
000454.jpg,Seared scallops on green lettuce with sliced red peppers.,"thinly sliced meat with arugula, cheese, and balsamic drizzle.",85.9242,86.9400,86.4291,19.3509
000455.jpg,Fresh green salad with orange slices and pumpkin seeds.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.2206,86.6487,86.4341,0.3700
000456.jpg,"Colorful macarons in red, blue, and green, in packaging.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",85.2973,86.1089,85.7012,0.2803
000457.jpg,Grilled sandwich with visible lettuce and crispy bread marks.,rich chocolate cake slice with whipped cream and chocolate drizzle.,85.1268,85.9613,85.5420,0.5520
000458.jpg,"Creamy curry, rice, and naan bread.","sweet cannoli with cream, powdered sugar. bowl.",87.8568,88.5241,88.1892,0.0000
000459.jpg,"Thinly sliced meat, salad, croutons, and white fish.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",89.0040,90.1332,89.5650,0.3587
000460.jpg,Sushi rolls with soy sauce and pickled ginger.,crispy fish and chips with coleslaw and lemon.,88.9298,89.6974,89.3120,0.6251
000461.jpg,"Spicy chicken wings with celery, carrots, and dipping sauce.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",90.5611,91.1935,90.8762,51.8166
000462.jpg,"Rice bowl with egg, mushrooms, sprouts, and vegetables.","grilled ribs, crispy fries, and a side of green salad.",86.8197,87.5058,87.1614,0.3692
000463.jpg,Creamy yellow soup with fresh green herb garnish.,crispy fish and chips with coleslaw and lemon.,88.3249,87.3433,87.8313,0.3297
000464.jpg,Crispy fried calamari with two dipping sauces and lemon.,fresh oysters on ice with lemon and dipping sauces.,92.5571,90.5459,91.5405,30.9167
000465.jpg,"Fried patties topped with poached eggs, drizzled sauce, and greens.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",89.1882,86.8237,87.9901,0.3174
000466.jpg,Toasted bruschetta topped with diced tomatoes and fresh basil.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.5350,84.0724,85.2859,0.4046
000467.jpg,"Glazed ribs, crinkle fries, and creamy coleslaw on a plate.",crispy fish and chips with coleslaw and sauce..,89.4322,89.1823,89.3071,65.1316
000468.jpg,Dark curry and white rice on a simple meal tray.,crispy fish and chips with coleslaw and sauce..,85.6659,87.8451,86.7418,0.3147
000469.jpg,Glazed chicken wings with a vibrant red sauce.,crispy fish and chips with coleslaw and lemon.,87.9280,90.0043,88.9540,0.3428
000470.jpg,Fresh green salad with yellow fruit and pistachios.,"thinly sliced meat with arugula, cheese, and balsamic drizzle.",85.7452,87.0974,86.4160,0.6181
000471.jpg,"Elegant beet salad with microgreens, nuts, and creamy dressing.",fresh oysters on ice with lemon and red sauces.,87.5611,86.8450,87.2016,0.5613
000472.jpg,Mixed green salad with many bright red tomatoes.,"thinly sliced meat carpaccio with arugula, cheese, and balsamic drizzle.",83.2182,85.0736,84.1357,0.1513
000473.jpg,Golden wrap drizzled with creamy and green sauces.,crispy golden french fries served with a side of white sauce.,88.2648,88.8127,88.5379,0.2877
000474.jpg,Savory fried rice with a few green peas.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",87.4071,89.1124,88.2515,11.4077
000475.jpg,Layered chocolate cake with creamy filling and glossy ganache.,crispy fish and chips with coleslaw and sauce..,85.7438,85.8765,85.8101,0.5530
000476.jpg,"Pile of crispy, vibrant orange chicken wings.",crispy pan - fried dumplings with a side of red sauce..,86.3982,89.3631,87.8556,6.6918
000477.jpg,"Pizza slice with cheesy, green herb topping.","grilled ribs, crispy fries, and a biscuit. fries..",86.8556,85.7246,86.2864,0.0000
000478.jpg,White meat with glazed onions and savory sauce.,crispy fried fish and chips with dipping sauces.,88.3240,88.6629,88.4931,0.8005
000479.jpg,"Sweet dumpling in a rich, dark syrupy sauce.",sweet cannoli with chocolate chips and powdered sugar. fries.,87.4150,85.6894,86.5436,0.0000
000480.jpg,"Two golden-brown, crispy fried pastries in a basket.",crispy fried calamari with dipping sauce and dipping sauce..,85.0615,89.5304,87.2388,54.8234
000481.jpg,"Red carpaccio with fresh sprouts, red onion, and sesame.",crispy fish and chips with coleslaw and lemon..,86.0565,86.6351,86.3448,0.5028
000482.jpg,Chocolate bar dessert with ice cream and elegant sauce drizzle.,rich chocolate cake slice with whipped cream and chocolate drizzle.,92.2476,90.4401,91.3349,73.8514
000483.jpg,"Chicken stir-fry with vegetables, onions, and rich savory sauce.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",88.4647,88.6994,88.5819,0.3795
000484.jpg,"Fried fish, crispy fries, green peas, and creamy sauce.",crispy golden french fries served in a paper - lined basket.,88.3463,87.2564,87.7980,11.9883
000485.jpg,"Golden fried fish fillets, potato wedges, lemon, and sauce.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",90.4409,90.8435,90.6418,11.6691
000486.jpg,"Noodles topped with lacy egg, sprouts, and chives.","crispy fried fish, golden fries, coleslaw, and dipping sauces.",87.6037,87.4551,87.5293,0.3470
000487.jpg,Rich brown soup with cream and fresh chives.,crispy fish and chips with coleslaw and lemon.,88.1716,88.6032,88.3869,0.8437
000488.jpg,Glazed ribs and golden crispy french fries.,fresh oysters on ice with lemon and lemon wedge..,83.3613,86.2548,84.7834,0.3594
000489.jpg,"Golden pastry pieces, drizzled with sweet syrup.",sweet cannoli with chocolate chips and powdered sugar. fries.,87.7117,86.0458,86.8707,34.7503
000490.jpg,Crispy fried fish and golden fries with dipping sauces.,crispy fish and chips with coleslaw and sauce..,91.8092,92.9365,92.3694,49.7359
000491.jpg,"Fresh spring rolls with shrimp, greens, and peanut sauce.",golden fried fish and chips with coleslaw. fries..,87.5845,89.3635,88.4651,0.5560
000492.jpg,Crispy fried calamari served with colorful garnishes and sauces.,"glazed ribs, crispy fries, and fresh coleslaw.",88.0206,86.7730,87.3923,0.3644
000493.jpg,Chilled soba noodles on a bamboo mat with dipping sauce.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",88.1559,88.9926,88.5723,20.6353
000494.jpg,"Assorted sandwiches with meat, tomato, egg, and cucumber fillings.","sweet cannoli with cream, powdered sugar. bowl.",86.6831,85.1011,85.8848,0.2214
000495.jpg,"Crispy falafel balls with sesame seeds, pickles, and sauce.",crispy fish and chips with coleslaw and sauce..,92.0091,90.2283,91.1100,0.5516
000496.jpg,Two eggs benedict topped with rich hollandaise sauce.,crispy fish and chips with coleslaw and sauce..,88.4005,86.9716,87.6802,0.2721
000497.jpg,Decadent chocolate mousse with whipped cream and chocolate shavings.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.8843,84.6414,85.7482,0.3205
000498.jpg,Golden fried chicken wings with celery and creamy dip.,crispy fried calamari with dipping sauce and dipping sauce..,88.2473,88.8153,88.5304,12.4705
000499.jpg,Crispy fried fish and fries with dipping sauces.,"thinly sliced meat with arugula, cheese, and balsamic drizzle.",84.8979,86.3170,85.6016,0.6819
000500.jpg,Fresh tomato and mozzarella salad with toasted bread.,"crispy fried fish, golden fries, coleslaw, and dipping sauces.",86.1740,85.3459,85.7580,0.4193
